"","AA","AB","BA","BB"
"EV_absent",0.76839005397855,0.777781138575011,0.762763972677379,0.737899810353485
"EV_present",0.23160994602145,0.22221886142499,0.237236027322621,0.262100189646515
"SD_absent",0.0116895958558507,0.0106029717713342,0.0105643335922251,0.0102373765041109
"SD_present",0.0116895958558507,0.0106029717713342,0.0105643335922251,0.0102373765041109
"post.theta_absent",999.97258377015,1194.97258377015,1235.97258377015,1360.97258377015
"post.theta_present",301.414099454754,341.414099454754,384.414099454754,483.414099454754
"opt.theta_absent",51.9725837701504,NA,NA,NA
"opt.theta_present",16.4140994547543,NA,NA,NA
"max.spread_absent",2.70590673394353,NA,NA,NA
"max.spread_present",2.70590673394353,NA,NA,NA
